,IDs
3721,503206170
3722,168742925
3723,1079754520698089472
3724,1027570772947038208
3725,1473247446151340039
3726,989932322639183872
3727,1378381222426988546
3728,1439271368764260354
3729,2200248483
3730,357182394
3731,61654707
3732,2593497397
3733,1283227879698907136
3734,1389365419610296320
3735,143134601
3736,1407359723121283073
3737,42336153
3738,125083073
3739,992731558304874496
3740,1270708723829243907
3741,953300323308732417
3742,2266110662
3743,851377787407446021
3744,1366772723444297736
3745,844098158
3746,2761601929
3747,1418304674726400007
3748,1327028685770199040
3749,1372475447569694721
3750,3265909401
3751,1438918756013678592
3752,1266147862162751488
3753,84599255
3754,1277383595091529729
3755,1452896288148701188
3756,4789355672
3757,1331682575207833600
3758,1461722882363604995
3759,4134254205
3760,1551072541
3761,1461717117376548868
3762,38973831
3763,1292805923090636800
3764,1425816680840589316
3765,1364995054629232646
3766,1173927511010545664
3767,1439084545610067969
3768,1433185057422954504
3769,1264270398151176195
3770,281781044
3771,1419418543125368847
3772,1441029196512473089
3773,1231672501350076416
3774,1452957252432773130
3775,2769565940
3776,1373105712
3777,1389389596400697356
3778,334519719
3779,3476874195
3780,1234164867868684288
3781,1459245446686146563
3782,1460800970988965897
3783,1433136288547344388
3784,35844685
3785,442124024
3786,459712784
3787,1155757537540677638
3788,1276055338098192385
3789,31508706
3790,1357013905478979584
3791,1222646899402006529
3792,1457473968424816643
3793,1368016936156753922
3794,1391561291597287429
3795,1172972452722413568
3796,1388231305897390087
3797,276289331
3798,1394062270725033987
3799,719610929881751554
3800,1013052197381332992
3801,1097490421
3802,1402435608522346496
3803,450327669
3804,3441452712
3805,449676754
3806,1147001634800766976
3807,1370881266959147009
3808,1457388709289005062
3809,1354875362690428933
3810,1439758879911448582
3811,287193287
3812,227756644
3813,1227430018445430784
3814,4527911001
3815,1485284594131869700
3816,825183199198212096
3817,1362420986696454145
3818,23135835
3819,1433881198166675458
3820,948410528648519681
3821,1359004219060219908
3822,1433470753505091608
3823,1431285596652068867
3824,1307152381977612289
3825,1439092078399590401
3826,1373198467305209857
3827,391771352
3828,616585337
3829,1470850493475815425
3830,983746483345223685
3831,15620488
3832,948671267686711296
3833,863610792
3834,1452384563880022017
3835,2029361
3836,1424705332970930184
3837,2802603163
3838,1480563704857042964
3839,1475509879636901891
3840,779609
3841,1475985267915960324
3842,1096123233487732737
3843,27287222
3844,983994068928737280
3845,1441715717288517644
3846,3068694925
3847,1430995132845862920
3848,139331726
3849,1430699654392336386
3850,1479648881130541057
3851,1329637544498225154
3852,1387640122544463873
3853,1462526328763203594
3854,2916029780
3855,15583340
3856,1433649684694896642
3857,719122890
3858,1474217060548886532
3859,1406749830106415105
3860,1489362198765834241
3861,1449493792034283525
3862,1273585229077381121
3863,1264665817926504453
3864,1358228228117266432
3865,159613791
3866,129192461
3867,1395492610865836035
3868,1429966423896510467
3869,1428438320200224769
3870,152845844
3871,4605225262
3872,1405071885004648448
3873,1450077067626811396
3874,3121899484
3875,965817408102567937
3876,1365847327857082371
3877,1368931860265512960
3878,187855450
3879,758257578
3880,280707433
3881,68345090
3882,1481859812296376320
3883,866413662
3884,171497759
3885,1662138415
3886,1463990811679498248
3887,1447729322605760515
3888,21529097
3889,204981927
3890,18666968
3891,961973582564810758
3892,1390824887078379524
3893,1335829430053253121
3894,844802948886478850
3895,948379956219871233
3896,380415222
3897,1477758183728898048
3898,155202841
3899,45161214
3900,1346648598843310080
3901,1355656516548747267
3902,1388336708949745665
3903,1451187483534770184
3904,944487768377270272
3905,1231110050715852802
3906,1370911909
3907,937134978101542912
3908,422401065
3909,1375830185069531138
3910,21769128
3911,843381671843979264
3912,23710670
3913,19844241
3914,1291548667380408321
3915,34923892
3916,1470109034057502720
3917,129727253
3918,1132333066414895104
3919,1476021872324087809
3920,1460011364294877192
3921,246845341
3922,1471356353100713987
3923,1441104106282631169
3924,23232999
3925,1242404416373665792
3926,771194556565958657
3927,1090611188692586496
3928,1476076884941172736
3929,113157195
3930,1119579863625523200
3931,905912155836481536
3932,1353559297821564929
3933,1303903915751006210
3934,1314260335684182016
3935,20314954
3936,836431880
3937,913881575036559361
3938,3369648147
3939,1378058133541621781
3940,1269953683996975106
3941,42910077
3942,835792557477023744
3943,1369131824195112963
3944,2719969234
3945,67206913
3946,965493216333086721
3947,1094901274179440640
3948,10897372
3949,119041844
3950,2227760377
3951,1413067614935420929
3952,1368427449520885761
3953,2429319144
3954,93221978
3955,1306175442278387712
3956,1011965492649750528
3957,1260923674636349442
3958,1426927161269800961
3959,760466753889640449
3960,1255585714928041985
3961,323147346
3962,74023749
3963,83247405
3964,3008683141
3965,332884485
3966,1247056580891176961
3967,1430174766632251398
3968,14193031
3969,1422556376375701520
3970,1213136637221208064
3971,1481022648905879557
3972,1376068573995618304
3973,1441069840618426368
3974,377070892
3975,326889905
3976,1384735866434723840
3977,559425988
3978,1297754586208403457
3979,3267451076
3980,1389427375704662019
3981,3064995292
3982,1477249523881848837
3983,1435545508332851200
3984,1227801249338150914
3985,3256983271
3986,1392726442627108871
3987,484245863
3988,175834785
3989,251083948
3990,1395839146871111681
3991,411722600
3992,855023675258667009
3993,992223693542604800
3994,1449964464959262720
3995,1377771171102482440
3996,1449827957388763137
3997,92551805
3998,32512366
3999,220271410
4000,101645610
4001,971259902093078528
4002,1448457177379733507
4003,1369052652487794689
4004,14077542
4005,4885841627
4006,1093030914
4007,1447724990493827080
4008,161416413
4009,80661504
4010,1429641971040079873
4011,1330191157457002496
4012,1442492628843433989
4013,1375053829318791171
4014,129277492
4015,1346513275534467073
4016,34051846
4017,1443416996490604550
4018,1401245589355089920
4019,1348224026104180737
4020,991381160478392320
4021,1427639669664145417
4022,2747083199
4023,1249776641766637569
4024,368510972
4025,852472882999566336
4026,1431676700228792322
4027,387165630
4028,76192407
4029,973698006464761856
4030,2521996356
4031,2236018867
4032,826212658743422976
4033,578638642
4034,1430421960576573443
4035,1254025067735838720
4036,1227213957447979009
4037,1384665878982131713
4038,1424548356848701447
4039,1052813466
4040,876800688516460544
4041,1368593181533671426
4042,1433838093346480128
4043,266364145
4044,1449193687418818566
4045,1446202448352366594
4046,52553298
4047,1354238096867549185
4048,1150154440856358912
4049,1438989380945854465
4050,1214285283295784960
4051,1377163818590085128
4052,488592408
4053,962789937539112960
4054,1267814628668477440
4055,1364238168573190153
4056,1369498806597849090
4057,1388550985216401412
4058,62792235
4059,1710592106
4060,1134443604
4061,958672854287077377
4062,1484275258295304194
4063,1427973213372440583
4064,1432445628743753730
4065,221730224
4066,3151094939
4067,1372883081313406976
4068,37225654
4069,1382263878227165192
4070,1457412692482928643
4071,1464665625889062915
4072,1465238341394313220
4073,573926129
4074,2521260614
4075,1433988554
4076,307498072
4077,1970334522
4078,1461038349502885889
4079,1476437745404833792
4080,757472647718375424
4081,167942639
4082,1406731759916572672
4083,730904076897017856
4084,1378872715445108736
4085,1426221419944300545
4086,1416173450004205568
4087,1308959964
4088,1064358998529507329
4089,2292607771
4090,1723331
4091,16173103
4092,908947922842259456
4093,884975586199838720
4094,955542644
4095,1429645664322002951
4096,1388585539205406721
4097,1146107464393191425
4098,1442713117318844417
4099,1353962407794630657
4100,4427630417
4101,1436620627713019905
4102,1368283135658582016
4103,1434927091066228737
4104,1596120906
4105,1276060488846245888
4106,1445857614739361795
4107,1418275481896505346
4108,5388552
4109,846939468917559297
4110,1431776922103549958
4111,1438990198298263561
4112,1212983769142943745
4113,1468734682992943104
4114,1289361472066379781
4115,75219896
4116,1384489333432881154
4117,3664641493
4118,11769892
4119,1453226997082116102
4120,1449469281691910149
4121,1236120988443701248
4122,951900199823212544
4123,1435041527055613955
4124,1219075282692235265
4125,3342184528
4126,272280179
4127,446423691
4128,1430236441980903428
4129,1475255566989725697
4130,390390815
4131,512462665
4132,3022633321
4133,1016958624759812096
4134,1267229027376349184
4135,1460392778614165504
4136,1330136265015091202
4137,1429417999056863235
4138,1222014157857312768
4139,492539141
4140,1243150826236862465
4141,1406610036500033540
4142,1429704128670928897
4143,1383850164222238722
4144,1346552207240527876
4145,280443606
4146,817658483831177217
4147,459670182
4148,1019230916139520000
4149,1383904297994264576
4150,1292762723457970178
4151,1453082528324202496
4152,1418250645245734915
4153,382039512
4154,1346467176715153408
4155,1382391959373840385
4156,1454712585383677957
4157,1370397218683953155
4158,1458495242395533312
4159,4840326380
4160,1428215617891422212
4161,1319269656264409088
4162,15801600
4163,14664004
4164,80466845
4165,1101718098
4166,2205789283
4167,21314094
4168,41823512
4169,3094664083
4170,1202818547514142725
4171,1216865750788399104
4172,1435279537177186305
4173,20529468
4174,974014935205384193
4175,1393258679806435335
4176,15374036
4177,1238540802302906371
4178,977321482693955584
4179,14965332
4180,1351824124239343616
4181,108239650
4182,2287174586
4183,765302500828131328
4184,2929968012
4185,18968910
4186,1465780424601337860
4187,146433225
4188,39313993
4189,11611502
4190,27447593
4191,110560218
4192,358613542
4193,173000242
4194,1467635854143336453
4195,1984791
4196,21887115
4197,57394106
4198,1349009578156044291
4199,466795353
4200,14628992
4201,14229096
4202,880740310225231873
4203,350988393
4204,67374317
4205,1420862675744169992
4206,1340583510
4207,14508431
4208,537435479
4209,17092772
4210,1109570324595728384
4211,21711443
4212,1033380004178972672
4213,3031068356
4214,95420970
4215,242378641
4216,3232217942
4217,1450546908
4218,1252031665
4219,572643968
4220,231324271
4221,563246956
4222,7284012
4223,2822851
4224,1445970247291482112
4225,45489796
4226,1054149844384669696
4227,62287003
4228,1459932836945965057
4229,1402773687686680579
4230,14299324
4231,1304467844764106753
4232,1075129604614938624
4233,1220091614904881153
4234,1076915521835225088
4235,34724786
4236,2886929687
4237,1545111199
4238,716093571900649473
4239,6245902
4240,324229111
4241,11704332
4242,1288493238148403204
4243,1182186253384466432
4244,21583689
4245,1356299798266175490
4246,1330738944787369984
4247,314734326
4248,466151819
4249,96232413
4250,206736965
4251,18273836
4252,2730853586
4253,501221448
4254,288197441
4255,865427900
4256,25747857
4257,184609442
4258,1391833942999904256
4259,948312128011714560
4260,72885515
4261,4692712297
4262,1004312230941167616
4263,951506600275013633
4264,1341852197689159682
4265,16446916
4266,47166146
4267,1002031138552991745
4268,15294170
4269,55317472
4270,151936233
4271,1060581027649806336
4272,188369814
4273,14377979
4274,16522485
4275,1027229528740044801
4276,18124648
4277,369043021
4278,305854397
4279,406034620
4280,1379130169
4281,68254459
4282,1367317347569074177
4283,319362967
4284,3006
4285,28760151
4286,254465628
4287,3072401999
4288,993817460
4289,3063914433
4290,1467781529975721988
4291,1490491667291545603
4292,1201234736
4293,1364383581720641541
4294,1361209290766372867
4295,1363563166299545602
4296,1486326329775919104
4297,1400602797792382978
4298,191229554
4299,1483509750037942281
4300,1431391784270241798
4301,1445288255339982853
4302,105031921
4303,1347485623511236608
4304,943657839465074688
4305,1456777720654872579
4306,1457796292252512256
4307,1420519401347026951
4308,1427067101550891015
4309,1252431020177096704
4310,179305188
4311,45956950
4312,1400757516489969668
4313,1445973186286211079
4314,1482991752772419584
4315,995386078247911425
4316,902774159654219776
4317,3047258067
4318,1484272154564775938
4319,1375924953376243716
4320,1365792557737775107
4321,1391873943477313542
4322,3294199445
4323,1386826650503946241
4324,1445858051685175298
4325,1477084179309420546
4326,1263642853433098241
4327,1221255158887174145
4328,1390302309712805890
4329,1354380021234806785
4330,1271847748527181825
4331,1453033595195568138
4332,1463287312712757249
4333,1024687325811539968
4334,245741511
4335,67518038
4336,1490440368600629252
4337,1454969166813872141
4338,1297185097607766018
4339,403302373
4340,713070386
4341,803306475875684352
4342,1478563720187957254
4343,1460324701172080643
4344,945684115218558976
4345,1432034540608901120
4346,74133760
4347,493017019
4348,1477440738292027397
4349,1482687229118099458
4350,8237232
4351,132924229
4352,901021299153133568
4353,1478894630456467457
4354,1439053493323632646
4355,1396919310031990788
4356,1480443720738787332
4357,1443542864839864322
4358,865478191
4359,962754957236719617
4360,1480767730068463616
4361,1475639433286365189
4362,1365782408574816257
4363,307667308
4364,2493018022
4365,1455318307985412100
4366,1439422692348907522
4367,1449500722077241344
4368,1433644197337198594
4369,385749492
4370,1430556000134828040
4371,1373851572422250501
4372,1457104329907785728
4373,1414996597629493250
4374,1459300067542593542
4375,1438992839430455296
4376,1463401009229676549
4377,1058750531475202048
4378,806210646778007552
4379,1461712683070369804
4380,1437300444095782913
4381,4917174394
4382,1049685490444787712
4383,477867032
4384,62597201
4385,942005776884817920
4386,1425811027963170818
4387,1432146990108872704
4388,1431702322845929472
